,i,AC_start,trig_start,FI_start,SI_start,sv,state,sustainability,amplitude_mean,amplitude_std_dev,period,period_std_dev
12766,12766.0,0.0999999999999999,0.00225,0.0749999999999999,0.8,0.000125,0,0,0,0,0,0
12767,12767.0,0.0999999999999999,0.00225,0.0749999999999999,0.8,0.00015,0,0,0,0,0,0
12768,12768.0,0.0999999999999999,0.00225,0.0749999999999999,0.8,0.000175,0,0,0,0,0,0
12769,12769.0,0.0999999999999999,0.00225,0.0749999999999999,0.8,0.0001999999999999,0,0,0,0,0,0
12770,12770.0,0.0999999999999999,0.00225,0.0749999999999999,1.0,0.0001,0,0,0,0,0,0
12771,12771.0,0.0999999999999999,0.00225,0.0749999999999999,1.0,0.000125,0,0,0,0,0,0
12772,12772.0,0.0999999999999999,0.00225,0.0749999999999999,1.0,0.00015,0,0,0,0,0,0
12773,12773.0,0.0999999999999999,0.00225,0.0749999999999999,1.0,0.000175,0,0,0,0,0,0
12774,12774.0,0.0999999999999999,0.00225,0.0749999999999999,1.0,0.0001999999999999,0,0,0,0,0,0
12775,12775.0,0.0999999999999999,0.00225,0.0749999999999999,1.2,0.0001,0,0,0,0,0,0
12776,12776.0,0.0999999999999999,0.00225,0.0749999999999999,1.2,0.000125,0,0,0,0,0,0
12777,12777.0,0.0999999999999999,0.00225,0.0749999999999999,1.2,0.00015,0,0,0,0,0,0
12778,12778.0,0.0999999999999999,0.00225,0.0749999999999999,1.2,0.000175,0,0,0,0,0,0
12779,12779.0,0.0999999999999999,0.00225,0.0749999999999999,1.2,0.0001999999999999,0,0,0,0,0,0
12780,12780.0,0.0999999999999999,0.00225,0.0749999999999999,1.4,0.0001,0,0,0,0,0,0
12781,12781.0,0.0999999999999999,0.00225,0.0749999999999999,1.4,0.000125,0,0,0,0,0,0
12782,12782.0,0.0999999999999999,0.00225,0.0749999999999999,1.4,0.00015,0,0,0,0,0,0
12783,12783.0,0.0999999999999999,0.00225,0.0749999999999999,1.4,0.000175,0,0,0,0,0,0
12784,12784.0,0.0999999999999999,0.00225,0.0749999999999999,1.4,0.0001999999999999,0,0,0,0,0,0
12785,12785.0,0.0999999999999999,0.00225,0.0749999999999999,1.6,0.0001,0,0,0,0,0,0
12786,12786.0,0.0999999999999999,0.00225,0.0749999999999999,1.6,0.000125,0,0,0,0,0,0
12787,12787.0,0.0999999999999999,0.00225,0.0749999999999999,1.6,0.00015,0,0,0,0,0,0
12788,12788.0,0.0999999999999999,0.00225,0.0749999999999999,1.6,0.000175,0,0,0,0,0,0
12789,12789.0,0.0999999999999999,0.00225,0.0749999999999999,1.6,0.0001999999999999,0,0,0,0,0,0
12790,12790.0,0.0999999999999999,0.00225,0.0749999999999999,1.8,0.0001,0,0,0,0,0,0
12791,12791.0,0.0999999999999999,0.00225,0.0749999999999999,1.8,0.000125,0,0,0,0,0,0
12792,12792.0,0.0999999999999999,0.00225,0.0749999999999999,1.8,0.00015,0,0,0,0,0,0
12793,12793.0,0.0999999999999999,0.00225,0.0749999999999999,1.8,0.000175,0,0,0,0,0,0
12794,12794.0,0.0999999999999999,0.00225,0.0749999999999999,1.8,0.0001999999999999,0,0,0,0,0,0
12795,12795.0,0.0999999999999999,0.00225,0.0749999999999999,2.0,0.0001,0,0,0,0,0,0
12796,12796.0,0.0999999999999999,0.00225,0.0749999999999999,2.0,0.000125,0,0,0,0,0,0
12797,12797.0,0.0999999999999999,0.00225,0.0749999999999999,2.0,0.00015,0,0,0,0,0,0
12798,12798.0,0.0999999999999999,0.00225,0.0749999999999999,2.0,0.000175,0,0,0,0,0,0
12799,12799.0,0.0999999999999999,0.00225,0.0749999999999999,2.0,0.0001999999999999,0,0,0,0,0,0
12800,12800.0,0.12,0.0005,0.04,0.2,0.0001,0,0,0,0,0,0
12801,12801.0,0.12,0.0005,0.04,0.2,0.000125,0,0,0,0,0,0
12802,12802.0,0.12,0.0005,0.04,0.2,0.00015,0,0,0,0,0,0
12803,12803.0,0.12,0.0005,0.04,0.2,0.000175,0,0,0,0,0,0
12804,12804.0,0.12,0.0005,0.04,0.2,0.0001999999999999,0,0,0,0,0,0
12805,12805.0,0.12,0.0005,0.04,0.4,0.0001,0,0,0,0,0,0
12806,12806.0,0.12,0.0005,0.04,0.4,0.000125,0,0,0,0,0,0
12807,12807.0,0.12,0.0005,0.04,0.4,0.00015,0,0,0,0,0,0
12808,12808.0,0.12,0.0005,0.04,0.4,0.000175,0,0,0,0,0,0
12809,12809.0,0.12,0.0005,0.04,0.4,0.0001999999999999,0,0,0,0,0,0
12810,12810.0,0.12,0.0005,0.04,0.6000000000000001,0.0001,0,0,0,0,0,0
12811,12811.0,0.12,0.0005,0.04,0.6000000000000001,0.000125,0,0,0,0,0,0
12812,12812.0,0.12,0.0005,0.04,0.6000000000000001,0.00015,0,0,0,0,0,0
12813,12813.0,0.12,0.0005,0.04,0.6000000000000001,0.000175,0,0,0,0,0,0
12814,12814.0,0.12,0.0005,0.04,0.6000000000000001,0.0001999999999999,0,0,0,0,0,0
12815,12815.0,0.12,0.0005,0.04,0.8,0.0001,0,0,0,0,0,0
12816,12816.0,0.12,0.0005,0.04,0.8,0.000125,0,0,0,0,0,0
12817,12817.0,0.12,0.0005,0.04,0.8,0.00015,0,0,0,0,0,0
12818,12818.0,0.12,0.0005,0.04,0.8,0.000175,0,0,0,0,0,0
12819,12819.0,0.12,0.0005,0.04,0.8,0.0001999999999999,0,0,0,0,0,0
12820,12820.0,0.12,0.0005,0.04,1.0,0.0001,1,1,0.05898894220439477,1.4061263305900629e-05,30490.0,0.0
12821,12821.0,0.12,0.0005,0.04,1.0,0.000125,0,0,0,0,0,0
12822,12822.0,0.12,0.0005,0.04,1.0,0.00015,0,0,0,0,0,0
12823,12823.0,0.12,0.0005,0.04,1.0,0.000175,0,0,0,0,0,0
12824,12824.0,0.12,0.0005,0.04,1.0,0.0001999999999999,0,0,0,0,0,0
12825,12825.0,0.12,0.0005,0.04,1.2,0.0001,1,1,0.05652984132864952,8.276969296404715e-05,30380.0,0.0
12826,12826.0,0.12,0.0005,0.04,1.2,0.000125,0,0,0,0,0,0
12827,12827.0,0.12,0.0005,0.04,1.2,0.00015,0,0,0,0,0,0
12828,12828.0,0.12,0.0005,0.04,1.2,0.000175,0,0,0,0,0,0
12829,12829.0,0.12,0.0005,0.04,1.2,0.0001999999999999,0,0,0,0,0,0
12830,12830.0,0.12,0.0005,0.04,1.4,0.0001,1,1,0.05429543085791794,3.8007692863772924e-05,30340.0,0.0
12831,12831.0,0.12,0.0005,0.04,1.4,0.000125,0,0,0,0,0,0
12832,12832.0,0.12,0.0005,0.04,1.4,0.00015,0,0,0,0,0,0
12833,12833.0,0.12,0.0005,0.04,1.4,0.000175,0,0,0,0,0,0
12834,12834.0,0.12,0.0005,0.04,1.4,0.0001999999999999,0,0,0,0,0,0
12835,12835.0,0.12,0.0005,0.04,1.6,0.0001,1,1,0.052058119019884275,3.2243746967936665e-05,30340.0,0.0
12836,12836.0,0.12,0.0005,0.04,1.6,0.000125,0,0,0,0,0,0
12837,12837.0,0.12,0.0005,0.04,1.6,0.00015,0,0,0,0,0,0
12838,12838.0,0.12,0.0005,0.04,1.6,0.000175,0,0,0,0,0,0
12839,12839.0,0.12,0.0005,0.04,1.6,0.0001999999999999,0,0,0,0,0,0
12840,12840.0,0.12,0.0005,0.04,1.8,0.0001,1,1,0.05007467854791436,6.58483924361325e-05,30360.0,0.0
12841,12841.0,0.12,0.0005,0.04,1.8,0.000125,0,0,0,0,0,0
12842,12842.0,0.12,0.0005,0.04,1.8,0.00015,0,0,0,0,0,0
12843,12843.0,0.12,0.0005,0.04,1.8,0.000175,0,0,0,0,0,0
12844,12844.0,0.12,0.0005,0.04,1.8,0.0001999999999999,0,0,0,0,0,0
12845,12845.0,0.12,0.0005,0.04,2.0,0.0001,1,1,0.04824752972361216,1.4073764901707808e-05,30400.0,0.0
12846,12846.0,0.12,0.0005,0.04,2.0,0.000125,0,0,0,0,0,0
12847,12847.0,0.12,0.0005,0.04,2.0,0.00015,0,0,0,0,0,0
12848,12848.0,0.12,0.0005,0.04,2.0,0.000175,0,0,0,0,0,0
12849,12849.0,0.12,0.0005,0.04,2.0,0.0001999999999999,0,0,0,0,0,0
12850,12850.0,0.12,0.0005,0.045,0.2,0.0001,0,0,0,0,0,0
12851,12851.0,0.12,0.0005,0.045,0.2,0.000125,0,0,0,0,0,0
12852,12852.0,0.12,0.0005,0.045,0.2,0.00015,0,0,0,0,0,0
12853,12853.0,0.12,0.0005,0.045,0.2,0.000175,0,0,0,0,0,0
12854,12854.0,0.12,0.0005,0.045,0.2,0.0001999999999999,0,0,0,0,0,0
12855,12855.0,0.12,0.0005,0.045,0.4,0.0001,0,0,0,0,0,0
12856,12856.0,0.12,0.0005,0.045,0.4,0.000125,0,0,0,0,0,0
12857,12857.0,0.12,0.0005,0.045,0.4,0.00015,0,0,0,0,0,0
12858,12858.0,0.12,0.0005,0.045,0.4,0.000175,0,0,0,0,0,0
12859,12859.0,0.12,0.0005,0.045,0.4,0.0001999999999999,0,0,0,0,0,0
12860,12860.0,0.12,0.0005,0.045,0.6000000000000001,0.0001,0,0,0,0,0,0
12861,12861.0,0.12,0.0005,0.045,0.6000000000000001,0.000125,0,0,0,0,0,0
12862,12862.0,0.12,0.0005,0.045,0.6000000000000001,0.00015,0,0,0,0,0,0
12863,12863.0,0.12,0.0005,0.045,0.6000000000000001,0.000175,0,0,0,0,0,0
12864,12864.0,0.12,0.0005,0.045,0.6000000000000001,0.0001999999999999,0,0,0,0,0,0
12865,12865.0,0.12,0.0005,0.045,0.8,0.0001,0,0,0,0,0,0
12866,12866.0,0.12,0.0005,0.045,0.8,0.000125,0,0,0,0,0,0
12867,12867.0,0.12,0.0005,0.045,0.8,0.00015,0,0,0,0,0,0
12868,12868.0,0.12,0.0005,0.045,0.8,0.000175,0,0,0,0,0,0
12869,12869.0,0.12,0.0005,0.045,0.8,0.0001999999999999,0,0,0,0,0,0
12870,12870.0,0.12,0.0005,0.045,1.0,0.0001,0,0,0,0,0,0
12871,12871.0,0.12,0.0005,0.045,1.0,0.000125,0,0,0,0,0,0
12872,12872.0,0.12,0.0005,0.045,1.0,0.00015,0,0,0,0,0,0
12873,12873.0,0.12,0.0005,0.045,1.0,0.000175,0,0,0,0,0,0
12874,12874.0,0.12,0.0005,0.045,1.0,0.0001999999999999,0,0,0,0,0,0
12875,12875.0,0.12,0.0005,0.045,1.2,0.0001,0,0,0,0,0,0
12876,12876.0,0.12,0.0005,0.045,1.2,0.000125,0,0,0,0,0,0
12877,12877.0,0.12,0.0005,0.045,1.2,0.00015,0,0,0,0,0,0
12878,12878.0,0.12,0.0005,0.045,1.2,0.000175,0,0,0,0,0,0
12879,12879.0,0.12,0.0005,0.045,1.2,0.0001999999999999,0,0,0,0,0,0
12880,12880.0,0.12,0.0005,0.045,1.4,0.0001,0,0,0,0,0,0
12881,12881.0,0.12,0.0005,0.045,1.4,0.000125,0,0,0,0,0,0
12882,12882.0,0.12,0.0005,0.045,1.4,0.00015,0,0,0,0,0,0
12883,12883.0,0.12,0.0005,0.045,1.4,0.000175,0,0,0,0,0,0
12884,12884.0,0.12,0.0005,0.045,1.4,0.0001999999999999,0,0,0,0,0,0
12885,12885.0,0.12,0.0005,0.045,1.6,0.0001,0,0,0,0,0,0
12886,12886.0,0.12,0.0005,0.045,1.6,0.000125,0,0,0,0,0,0
12887,12887.0,0.12,0.0005,0.045,1.6,0.00015,0,0,0,0,0,0
12888,12888.0,0.12,0.0005,0.045,1.6,0.000175,0,0,0,0,0,0
12889,12889.0,0.12,0.0005,0.045,1.6,0.0001999999999999,0,0,0,0,0,0
12890,12890.0,0.12,0.0005,0.045,1.8,0.0001,0,0,0,0,0,0
12891,12891.0,0.12,0.0005,0.045,1.8,0.000125,0,0,0,0,0,0
12892,12892.0,0.12,0.0005,0.045,1.8,0.00015,0,0,0,0,0,0
12893,12893.0,0.12,0.0005,0.045,1.8,0.000175,0,0,0,0,0,0
12894,12894.0,0.12,0.0005,0.045,1.8,0.0001999999999999,0,0,0,0,0,0
12895,12895.0,0.12,0.0005,0.045,2.0,0.0001,0,0,0,0,0,0
12896,12896.0,0.12,0.0005,0.045,2.0,0.000125,0,0,0,0,0,0
12897,12897.0,0.12,0.0005,0.045,2.0,0.00015,0,0,0,0,0,0
12898,12898.0,0.12,0.0005,0.045,2.0,0.000175,0,0,0,0,0,0
12899,12899.0,0.12,0.0005,0.045,2.0,0.0001999999999999,0,0,0,0,0,0
12900,12900.0,0.12,0.0005,0.0499999999999999,0.2,0.0001,0,0,0,0,0,0
12901,12901.0,0.12,0.0005,0.0499999999999999,0.2,0.000125,0,0,0,0,0,0
12902,12902.0,0.12,0.0005,0.0499999999999999,0.2,0.00015,0,0,0,0,0,0
12903,12903.0,0.12,0.0005,0.0499999999999999,0.2,0.000175,0,0,0,0,0,0
12904,12904.0,0.12,0.0005,0.0499999999999999,0.2,0.0001999999999999,0,0,0,0,0,0
12905,12905.0,0.12,0.0005,0.0499999999999999,0.4,0.0001,0,0,0,0,0,0
12906,12906.0,0.12,0.0005,0.0499999999999999,0.4,0.000125,0,0,0,0,0,0
12907,12907.0,0.12,0.0005,0.0499999999999999,0.4,0.00015,0,0,0,0,0,0
12908,12908.0,0.12,0.0005,0.0499999999999999,0.4,0.000175,0,0,0,0,0,0
12909,12909.0,0.12,0.0005,0.0499999999999999,0.4,0.0001999999999999,0,0,0,0,0,0
12910,12910.0,0.12,0.0005,0.0499999999999999,0.6000000000000001,0.0001,0,0,0,0,0,0
12911,12911.0,0.12,0.0005,0.0499999999999999,0.6000000000000001,0.000125,0,0,0,0,0,0
12912,12912.0,0.12,0.0005,0.0499999999999999,0.6000000000000001,0.00015,0,0,0,0,0,0
12913,12913.0,0.12,0.0005,0.0499999999999999,0.6000000000000001,0.000175,0,0,0,0,0,0
12914,12914.0,0.12,0.0005,0.0499999999999999,0.6000000000000001,0.0001999999999999,0,0,0,0,0,0
12915,12915.0,0.12,0.0005,0.0499999999999999,0.8,0.0001,0,0,0,0,0,0
12916,12916.0,0.12,0.0005,0.0499999999999999,0.8,0.000125,0,0,0,0,0,0
12917,12917.0,0.12,0.0005,0.0499999999999999,0.8,0.00015,0,0,0,0,0,0
12918,12918.0,0.12,0.0005,0.0499999999999999,0.8,0.000175,0,0,0,0,0,0
12919,12919.0,0.12,0.0005,0.0499999999999999,0.8,0.0001999999999999,0,0,0,0,0,0
12920,12920.0,0.12,0.0005,0.0499999999999999,1.0,0.0001,0,0,0,0,0,0
12921,12921.0,0.12,0.0005,0.0499999999999999,1.0,0.000125,0,0,0,0,0,0
12922,12922.0,0.12,0.0005,0.0499999999999999,1.0,0.00015,0,0,0,0,0,0
12923,12923.0,0.12,0.0005,0.0499999999999999,1.0,0.000175,0,0,0,0,0,0
12924,12924.0,0.12,0.0005,0.0499999999999999,1.0,0.0001999999999999,0,0,0,0,0,0
12925,12925.0,0.12,0.0005,0.0499999999999999,1.2,0.0001,0,0,0,0,0,0
12926,12926.0,0.12,0.0005,0.0499999999999999,1.2,0.000125,0,0,0,0,0,0
12927,12927.0,0.12,0.0005,0.0499999999999999,1.2,0.00015,0,0,0,0,0,0
12928,12928.0,0.12,0.0005,0.0499999999999999,1.2,0.000175,0,0,0,0,0,0
12929,12929.0,0.12,0.0005,0.0499999999999999,1.2,0.0001999999999999,0,0,0,0,0,0
12930,12930.0,0.12,0.0005,0.0499999999999999,1.4,0.0001,0,0,0,0,0,0
12931,12931.0,0.12,0.0005,0.0499999999999999,1.4,0.000125,0,0,0,0,0,0
12932,12932.0,0.12,0.0005,0.0499999999999999,1.4,0.00015,0,0,0,0,0,0
12933,12933.0,0.12,0.0005,0.0499999999999999,1.4,0.000175,0,0,0,0,0,0
12934,12934.0,0.12,0.0005,0.0499999999999999,1.4,0.0001999999999999,0,0,0,0,0,0
12935,12935.0,0.12,0.0005,0.0499999999999999,1.6,0.0001,0,0,0,0,0,0
12936,12936.0,0.12,0.0005,0.0499999999999999,1.6,0.000125,0,0,0,0,0,0
12937,12937.0,0.12,0.0005,0.0499999999999999,1.6,0.00015,0,0,0,0,0,0
12938,12938.0,0.12,0.0005,0.0499999999999999,1.6,0.000175,0,0,0,0,0,0
12939,12939.0,0.12,0.0005,0.0499999999999999,1.6,0.0001999999999999,0,0,0,0,0,0
12940,12940.0,0.12,0.0005,0.0499999999999999,1.8,0.0001,0,0,0,0,0,0
12941,12941.0,0.12,0.0005,0.0499999999999999,1.8,0.000125,0,0,0,0,0,0
12942,12942.0,0.12,0.0005,0.0499999999999999,1.8,0.00015,0,0,0,0,0,0
12943,12943.0,0.12,0.0005,0.0499999999999999,1.8,0.000175,0,0,0,0,0,0
12944,12944.0,0.12,0.0005,0.0499999999999999,1.8,0.0001999999999999,0,0,0,0,0,0
12945,12945.0,0.12,0.0005,0.0499999999999999,2.0,0.0001,0,0,0,0,0,0
12946,12946.0,0.12,0.0005,0.0499999999999999,2.0,0.000125,0,0,0,0,0,0
12947,12947.0,0.12,0.0005,0.0499999999999999,2.0,0.00015,0,0,0,0,0,0
12948,12948.0,0.12,0.0005,0.0499999999999999,2.0,0.000175,0,0,0,0,0,0
12949,12949.0,0.12,0.0005,0.0499999999999999,2.0,0.0001999999999999,0,0,0,0,0,0
12950,12950.0,0.12,0.0005,0.0549999999999999,0.2,0.0001,0,0,0,0,0,0
12951,12951.0,0.12,0.0005,0.0549999999999999,0.2,0.000125,0,0,0,0,0,0
12952,12952.0,0.12,0.0005,0.0549999999999999,0.2,0.00015,0,0,0,0,0,0
12953,12953.0,0.12,0.0005,0.0549999999999999,0.2,0.000175,0,0,0,0,0,0
12954,12954.0,0.12,0.0005,0.0549999999999999,0.2,0.0001999999999999,0,0,0,0,0,0
12955,12955.0,0.12,0.0005,0.0549999999999999,0.4,0.0001,0,0,0,0,0,0
12956,12956.0,0.12,0.0005,0.0549999999999999,0.4,0.000125,0,0,0,0,0,0
12957,12957.0,0.12,0.0005,0.0549999999999999,0.4,0.00015,0,0,0,0,0,0
12958,12958.0,0.12,0.0005,0.0549999999999999,0.4,0.000175,0,0,0,0,0,0
12959,12959.0,0.12,0.0005,0.0549999999999999,0.4,0.0001999999999999,0,0,0,0,0,0
12960,12960.0,0.12,0.0005,0.0549999999999999,0.6000000000000001,0.0001,0,0,0,0,0,0
12961,12961.0,0.12,0.0005,0.0549999999999999,0.6000000000000001,0.000125,0,0,0,0,0,0
12962,12962.0,0.12,0.0005,0.0549999999999999,0.6000000000000001,0.00015,0,0,0,0,0,0
12963,12963.0,0.12,0.0005,0.0549999999999999,0.6000000000000001,0.000175,0,0,0,0,0,0
12964,12964.0,0.12,0.0005,0.0549999999999999,0.6000000000000001,0.0001999999999999,0,0,0,0,0,0
12965,12965.0,0.12,0.0005,0.0549999999999999,0.8,0.0001,0,0,0,0,0,0
12966,12966.0,0.12,0.0005,0.0549999999999999,0.8,0.000125,0,0,0,0,0,0
12967,12967.0,0.12,0.0005,0.0549999999999999,0.8,0.00015,0,0,0,0,0,0
12968,12968.0,0.12,0.0005,0.0549999999999999,0.8,0.000175,0,0,0,0,0,0
12969,12969.0,0.12,0.0005,0.0549999999999999,0.8,0.0001999999999999,0,0,0,0,0,0
12970,12970.0,0.12,0.0005,0.0549999999999999,1.0,0.0001,0,0,0,0,0,0
12971,12971.0,0.12,0.0005,0.0549999999999999,1.0,0.000125,0,0,0,0,0,0
12972,12972.0,0.12,0.0005,0.0549999999999999,1.0,0.00015,0,0,0,0,0,0
12973,12973.0,0.12,0.0005,0.0549999999999999,1.0,0.000175,0,0,0,0,0,0
12974,12974.0,0.12,0.0005,0.0549999999999999,1.0,0.0001999999999999,0,0,0,0,0,0
12975,12975.0,0.12,0.0005,0.0549999999999999,1.2,0.0001,0,0,0,0,0,0
12976,12976.0,0.12,0.0005,0.0549999999999999,1.2,0.000125,0,0,0,0,0,0
12977,12977.0,0.12,0.0005,0.0549999999999999,1.2,0.00015,0,0,0,0,0,0
12978,12978.0,0.12,0.0005,0.0549999999999999,1.2,0.000175,0,0,0,0,0,0
12979,12979.0,0.12,0.0005,0.0549999999999999,1.2,0.0001999999999999,0,0,0,0,0,0
12980,12980.0,0.12,0.0005,0.0549999999999999,1.4,0.0001,0,0,0,0,0,0
12981,12981.0,0.12,0.0005,0.0549999999999999,1.4,0.000125,0,0,0,0,0,0
12982,12982.0,0.12,0.0005,0.0549999999999999,1.4,0.00015,0,0,0,0,0,0
12983,12983.0,0.12,0.0005,0.0549999999999999,1.4,0.000175,0,0,0,0,0,0
12984,12984.0,0.12,0.0005,0.0549999999999999,1.4,0.0001999999999999,0,0,0,0,0,0
12985,12985.0,0.12,0.0005,0.0549999999999999,1.6,0.0001,0,0,0,0,0,0
12986,12986.0,0.12,0.0005,0.0549999999999999,1.6,0.000125,0,0,0,0,0,0
12987,12987.0,0.12,0.0005,0.0549999999999999,1.6,0.00015,0,0,0,0,0,0
12988,12988.0,0.12,0.0005,0.0549999999999999,1.6,0.000175,0,0,0,0,0,0
12989,12989.0,0.12,0.0005,0.0549999999999999,1.6,0.0001999999999999,0,0,0,0,0,0
12990,12990.0,0.12,0.0005,0.0549999999999999,1.8,0.0001,0,0,0,0,0,0
12991,12991.0,0.12,0.0005,0.0549999999999999,1.8,0.000125,0,0,0,0,0,0
12992,12992.0,0.12,0.0005,0.0549999999999999,1.8,0.00015,0,0,0,0,0,0
12993,12993.0,0.12,0.0005,0.0549999999999999,1.8,0.000175,0,0,0,0,0,0
12994,12994.0,0.12,0.0005,0.0549999999999999,1.8,0.0001999999999999,0,0,0,0,0,0
12995,12995.0,0.12,0.0005,0.0549999999999999,2.0,0.0001,0,0,0,0,0,0
12996,12996.0,0.12,0.0005,0.0549999999999999,2.0,0.000125,0,0,0,0,0,0
12997,12997.0,0.12,0.0005,0.0549999999999999,2.0,0.00015,0,0,0,0,0,0
12998,12998.0,0.12,0.0005,0.0549999999999999,2.0,0.000175,0,0,0,0,0,0
12999,12999.0,0.12,0.0005,0.0549999999999999,2.0,0.0001999999999999,0,0,0,0,0,0
13000,13000.0,0.12,0.0005,0.0599999999999999,0.2,0.0001,0,0,0,0,0,0
13001,13001.0,0.12,0.0005,0.0599999999999999,0.2,0.000125,0,0,0,0,0,0
13002,13002.0,0.12,0.0005,0.0599999999999999,0.2,0.00015,0,0,0,0,0,0
13003,13003.0,0.12,0.0005,0.0599999999999999,0.2,0.000175,0,0,0,0,0,0
13004,13004.0,0.12,0.0005,0.0599999999999999,0.2,0.0001999999999999,0,0,0,0,0,0
13005,13005.0,0.12,0.0005,0.0599999999999999,0.4,0.0001,0,0,0,0,0,0
13006,13006.0,0.12,0.0005,0.0599999999999999,0.4,0.000125,0,0,0,0,0,0
13007,13007.0,0.12,0.0005,0.0599999999999999,0.4,0.00015,0,0,0,0,0,0
13008,13008.0,0.12,0.0005,0.0599999999999999,0.4,0.000175,0,0,0,0,0,0
13009,13009.0,0.12,0.0005,0.0599999999999999,0.4,0.0001999999999999,0,0,0,0,0,0
13010,13010.0,0.12,0.0005,0.0599999999999999,0.6000000000000001,0.0001,0,0,0,0,0,0
13011,13011.0,0.12,0.0005,0.0599999999999999,0.6000000000000001,0.000125,0,0,0,0,0,0
13012,13012.0,0.12,0.0005,0.0599999999999999,0.6000000000000001,0.00015,0,0,0,0,0,0
13013,13013.0,0.12,0.0005,0.0599999999999999,0.6000000000000001,0.000175,0,0,0,0,0,0
13014,13014.0,0.12,0.0005,0.0599999999999999,0.6000000000000001,0.0001999999999999,0,0,0,0,0,0
13015,13015.0,0.12,0.0005,0.0599999999999999,0.8,0.0001,0,0,0,0,0,0
13016,13016.0,0.12,0.0005,0.0599999999999999,0.8,0.000125,0,0,0,0,0,0
13017,13017.0,0.12,0.0005,0.0599999999999999,0.8,0.00015,0,0,0,0,0,0
13018,13018.0,0.12,0.0005,0.0599999999999999,0.8,0.000175,0,0,0,0,0,0
13019,13019.0,0.12,0.0005,0.0599999999999999,0.8,0.0001999999999999,0,0,0,0,0,0
13020,13020.0,0.12,0.0005,0.0599999999999999,1.0,0.0001,0,0,0,0,0,0
13021,13021.0,0.12,0.0005,0.0599999999999999,1.0,0.000125,0,0,0,0,0,0
13022,13022.0,0.12,0.0005,0.0599999999999999,1.0,0.00015,0,0,0,0,0,0
13023,13023.0,0.12,0.0005,0.0599999999999999,1.0,0.000175,0,0,0,0,0,0
13024,13024.0,0.12,0.0005,0.0599999999999999,1.0,0.0001999999999999,0,0,0,0,0,0
13025,13025.0,0.12,0.0005,0.0599999999999999,1.2,0.0001,0,0,0,0,0,0
13026,13026.0,0.12,0.0005,0.0599999999999999,1.2,0.000125,0,0,0,0,0,0
13027,13027.0,0.12,0.0005,0.0599999999999999,1.2,0.00015,0,0,0,0,0,0
13028,13028.0,0.12,0.0005,0.0599999999999999,1.2,0.000175,0,0,0,0,0,0
13029,13029.0,0.12,0.0005,0.0599999999999999,1.2,0.0001999999999999,0,0,0,0,0,0
13030,13030.0,0.12,0.0005,0.0599999999999999,1.4,0.0001,0,0,0,0,0,0
13031,13031.0,0.12,0.0005,0.0599999999999999,1.4,0.000125,0,0,0,0,0,0
13032,13032.0,0.12,0.0005,0.0599999999999999,1.4,0.00015,0,0,0,0,0,0
13033,13033.0,0.12,0.0005,0.0599999999999999,1.4,0.000175,0,0,0,0,0,0
13034,13034.0,0.12,0.0005,0.0599999999999999,1.4,0.0001999999999999,0,0,0,0,0,0
13035,13035.0,0.12,0.0005,0.0599999999999999,1.6,0.0001,0,0,0,0,0,0
13036,13036.0,0.12,0.0005,0.0599999999999999,1.6,0.000125,0,0,0,0,0,0
13037,13037.0,0.12,0.0005,0.0599999999999999,1.6,0.00015,0,0,0,0,0,0
13038,13038.0,0.12,0.0005,0.0599999999999999,1.6,0.000175,0,0,0,0,0,0
13039,13039.0,0.12,0.0005,0.0599999999999999,1.6,0.0001999999999999,0,0,0,0,0,0
13040,13040.0,0.12,0.0005,0.0599999999999999,1.8,0.0001,0,0,0,0,0,0
13041,13041.0,0.12,0.0005,0.0599999999999999,1.8,0.000125,0,0,0,0,0,0
13042,13042.0,0.12,0.0005,0.0599999999999999,1.8,0.00015,0,0,0,0,0,0
13043,13043.0,0.12,0.0005,0.0599999999999999,1.8,0.000175,0,0,0,0,0,0
13044,13044.0,0.12,0.0005,0.0599999999999999,1.8,0.0001999999999999,0,0,0,0,0,0
13045,13045.0,0.12,0.0005,0.0599999999999999,2.0,0.0001,0,0,0,0,0,0
13046,13046.0,0.12,0.0005,0.0599999999999999,2.0,0.000125,0,0,0,0,0,0
13047,13047.0,0.12,0.0005,0.0599999999999999,2.0,0.00015,0,0,0,0,0,0
13048,13048.0,0.12,0.0005,0.0599999999999999,2.0,0.000175,0,0,0,0,0,0
13049,13049.0,0.12,0.0005,0.0599999999999999,2.0,0.0001999999999999,0,0,0,0,0,0
13050,13050.0,0.12,0.0005,0.0649999999999999,0.2,0.0001,0,0,0,0,0,0
13051,13051.0,0.12,0.0005,0.0649999999999999,0.2,0.000125,0,0,0,0,0,0
13052,13052.0,0.12,0.0005,0.0649999999999999,0.2,0.00015,0,0,0,0,0,0
13053,13053.0,0.12,0.0005,0.0649999999999999,0.2,0.000175,0,0,0,0,0,0
13054,13054.0,0.12,0.0005,0.0649999999999999,0.2,0.0001999999999999,0,0,0,0,0,0
